Image,Name,Variation,Series,Category,Stem Color,Patent Number,Country of Origin,IMC,Feet,Release Country,Year Introduced,Year Purchased,Duplicates,Notes,Id,pezdb
https://lh4.googleusercontent.com/-9Ym2kzKC2dc/Uqzxdh5HQEI/AAAAAAAACzo/ecqwkLDfTdQ/w710-h533-no/DSCF0027.JPG,Truck E,Red cab with silver grill,Rigs E Series Trucks,Trucks,Dark Blue,5.9,China,None,No,USA,2004,,,,945,pezdb
https://lh5.googleusercontent.com/-gk3iLR0i3EU/Uqzxeeu1SzI/AAAAAAAACzw/BIH02toeqtE/w710-h533-no/DSCF0028.JPG,Hollywood Video Truck E,Decal on body,Logo Trucks,Trucks,Red,5.9,China,None,No,USA,2009,,,,946,pezdb
https://lh5.googleusercontent.com/-Jns_779wcrk/UqzxfWexeDI/AAAAAAAAC0E/E2blp0mwUyc/w710-h533-no/DSCF0029.JPG,Walgreens Truck E,White cab with black/silver grill; printed body,Logo Trucks,Trucks,White,5.9,China,None,No,USA,2005,,,,947,pezdb
https://lh6.googleusercontent.com/-srbaFN14SvU/UqzxfguhanI/AAAAAAAAC0A/6OiRGkos-H8/w710-h533-no/DSCF0030.JPG,Walgreens Truck E,White cab with silver grill; printed body,Logo Trucks,Trucks,White,5.9,China,None,No,USA,2005,,,,948,pezdb
https://lh3.googleusercontent.com/-Y4uG334Ez0U/Uqzxf9lpvtI/AAAAAAAAC0I/EIOnAgRgSQg/w710-h533-no/DSCF0031.JPG,Walgreens Hauler Truck E,Red cab with silver grill; Decal on body,Logo Trucks,Trucks,White,5.9,China,None,No,USA,2013,2013,1 MOC,,949,pezdb
https://lh3.googleusercontent.com/-NJ5hD6t70Yw/Uqzxim1exqI/AAAAAAAAC0Q/HD5SZTxDGkg/w710-h533-no/DSCF0032.JPG,Nice! Hauler Truck E,Red cab with silver grill; Decal on body,Logo Trucks,Trucks,White,5.9,China,None,No,USA,2013,2013,,,950,pezdb
https://lh6.googleusercontent.com/-Qn1WSbXUpfo/UqzxjZRKOaI/AAAAAAAAC0g/UNmVhIiRNCI/w710-h533-no/DSCF0033.JPG,Up Market Hauler Truck E,Red cab with silver grill; Decal on body,Logo Trucks,Trucks,White,5.9,China,None,No,USA,2013,2013,,,951,pezdb
https://lh5.googleusercontent.com/-awXtXMO_G74/UqzxjfdRQmI/AAAAAAAAC0c/dPG05LABbMs/w710-h533-no/DSCF0034.JPG,Happy Holidays Santa Hauler Truck E,Red cab with silver grill; Decal on body,Logo Trucks,Trucks,Red,5.9,China,None,No,USA,2009,,,,952,pezdb
https://lh3.googleusercontent.com/-_kRTDyqjhXQ/U1GXtM1FXhI/AAAAAAAADAM/3vrtDPicSh4/w411-h548-no/DSCF0004.JPG,Beetle,Clear Crystal,Bugz,Animals,Dark Blue,4.9,Slovenia,5,Yes,USA,2000,2013,,,953,pezdb
https://lh4.googleusercontent.com/-RyAbWgfaba0/U1GXs_K_uDI/AAAAAAAADAQ/_3bIaOYqNxI/w411-h548-no/DSCF0005.JPG,Fly,Clear Crystal,Bugz,Animals,Neon Orange,4.9,Slovenia,5,Yes,USA,2000,2013,,,954,pezdb
https://lh6.googleusercontent.com/-lhGhKtmZm-g/U1GXs-Xt2hI/AAAAAAAADAI/oLh95dc8nS8/w411-h548-no/DSCF0006.JPG,Bee,Clear Crystal,Bugz,Animals,Yellow,4.9,Slovenia,5,Yes,USA,2000,2013,,,955,pezdb
https://lh4.googleusercontent.com/-SHiCdGy3gBQ/U1GXvCHmYxI/AAAAAAAADAY/-GgfdTcCrTM/w411-h548-no/DSCF0007.JPG,Flutterfly,Clear Crystal,Bugz,Animals,Purple,4.9,Hungary,1,Yes,USA,2000,2013,,,956,pezdb
https://lh5.googleusercontent.com/-phyVBVFL22I/U1GXvRq-0pI/AAAAAAAADAk/R4wvkYMHNaM/w411-h548-no/DSCF0009.JPG,Grasshopper,Clear Crystal,Bugz,Animals,Green,4.9,Slovenia,5,Yes,USA,2000,2013,,,957,pezdb
https://lh5.googleusercontent.com/-Zy7b0Y8tpsQ/U1GXvgBBiwI/AAAAAAAADAo/JpNw36QfLVo/w411-h548-no/DSCF0010.JPG,Caterpillar,Clear Crystal,Bugz,Animals,Neon Pink,4.9,Slovenia,5,Yes,USA,2000,2013,,,958,pezdb
https://lh4.googleusercontent.com/-2MyKecmJNGU/U1GXwTV9NVI/AAAAAAAADAw/Xllf53Lakqw/w411-h548-no/DSCF0011.JPG,Baby Bee,Clear Crystal,Bugz,Animals,Yellow,4.9,Slovenia,5,Yes,USA,2000,2013,,,959,pezdb
https://lh5.googleusercontent.com/-eI8eWxBQ-s0/U1GXxiT977I/AAAAAAAADA8/fSm7fMXGUEI/w411-h548-no/DSCF0012.JPG,Ladybug,Clear Crystal,Bugz,Animals,Neon Green,4.9,Hungary,1,Yes,USA,2000,2013,,,960,pezdb
https://lh5.googleusercontent.com/-GI5mttFd6y8/U1GXyIs_wFI/AAAAAAAADBE/VcANWEHz86A/w411-h548-no/DSCF0013.JPG,Worm,Clear Crystal,Bugz,Animals,Light Blue,4.9,Hungary,1,Yes,USA,2000,2013,,,961,pezdb
https://lh6.googleusercontent.com/-71vw56wZOMw/U1GXyGiglfI/AAAAAAAADBI/mP0mD7ivqiw/w411-h548-no/DSCF0014.JPG,Beetle,Colored Crystal,Bugz,Animals,Neon Orange,5.9,Slovenia,5,Yes,USA,2000,2013,,,962,pezdb
https://lh5.googleusercontent.com/-YyuO4NzuxHI/U1GXzk6ZpYI/AAAAAAAADBQ/-qeaGuuG_W0/w411-h548-no/DSCF0015.JPG,Fly,Colored Crystal,Bugz,Animals,Red,4.9,Slovenia,5,Yes,USA,2000,2013,,,963,pezdb
https://lh4.googleusercontent.com/-2P5kDLrUuPY/U1GX0SBNayI/AAAAAAAADBc/TU-MHYm-sto/w411-h548-no/DSCF0016.JPG,Bee,Colored Crystal,Bugz,Animals,Black,5.9,Slovenia,5,Yes,USA,2000,2013,,,964,pezdb
https://lh4.googleusercontent.com/-i9GRD2WlrO8/U1GX0vMojfI/AAAAAAAADBg/neIYeUueBj4/w411-h548-no/DSCF0017.JPG,Flutterfly,Colored Crystal,Bugz,Animals,Neon Pink,4.9,Hungary,1,Yes,USA,2000,2013,,,965,pezdb
https://lh5.googleusercontent.com/-PBQCwAsoQQs/U1GX1Je_3BI/AAAAAAAADBo/yxL6zJAbgoM/w411-h548-no/DSCF0018.JPG,Grasshopper,Colored Crystal,Bugz,Animals,Yellow,5.9,Slovenia,5,Yes,USA,2000,2013,,,966,pezdb
https://lh3.googleusercontent.com/-9VURKzNPgEg/U1GX2f54hJI/AAAAAAAADB0/jSe2-39h-lw/w411-h548-no/DSCF0019.JPG,Caterpillar,Colored Crystal,Bugz,Animals,Yellow,5.9,Slovenia,5,Yes,USA,2000,2013,,,967,pezdb
https://lh3.googleusercontent.com/-cQ1RVZXYUNI/U1GX3DmRDLI/AAAAAAAADB4/Am9kTdj7R1I/w411-h548-no/DSCF0020.JPG,Baby Bee,Colored Crystal,Bugz,Animals,Blue,5.9,Slovenia,5,Yes,USA,2000,2013,,,968,pezdb
https://lh6.googleusercontent.com/-77rDjG5ioPI/U1GX3iH6KXI/AAAAAAAADCA/5kUHEdGhQr8/w411-h548-no/DSCF0021.JPG,Ladybug,Colored Crystal,Bugz,Animals,Red,4.9,Hungary,1,Yes,USA,2000,2013,,,969,pezdb
https://lh4.googleusercontent.com/-70fkXvcoV-A/U1GX4VEtYAI/AAAAAAAADCI/wGuDCJJZDyE/w411-h548-no/DSCF0022.JPG,Worm,Colored Crystal,Bugz,Animals,Blue,4.9,Hungary,1,Yes,USA,2000,2013,,,970,pezdb
https://lh5.googleusercontent.com/-1jE_TaCpiT0/U1GX5A2_-NI/AAAAAAAADCQ/3Gh7NymlsdY/w411-h548-no/DSCF0023.JPG,Barky Brown,Black and white face - Australia Animal Welfare League version,,Animals,Black,4.9,Hungary,1,Yes,Australia,2005,2013,,,971,pezdb
https://lh6.googleusercontent.com/-A45lC0ugRBE/U1GX56Kd-oI/AAAAAAAADCY/2R9JNyevMno/w411-h548-no/DSCF0024.JPG,Zielpunkt Smiley,,,Promotional,Blue,4.9,Not Listed,1,Yes,Austria,1999,2013,,,972,pezdb
https://lh5.googleusercontent.com/-OMEyyIqHbVs/U1GX7ckGoFI/AAAAAAAADCk/CfLxqe05ZCQ/w411-h548-no/DSCF0025.JPG,Alex,"Lighter coloring, line from mouth to nose",Madagascar 2,Dreamworks,Blue,5.9,Not Listed,6,Yes,USA,2008,2013,,,973,pezdb
https://lh5.googleusercontent.com/-mGHvfxyKr68/U1GX7bHiU6I/AAAAAAAADCs/OM4Mq2GEttA/w411-h548-no/DSCF0026.JPG,Big Bird,Crystal 35th Anniversary Edition,Sesame Street,Television,Orange,4.9,Slovenia,5,No,USA,2005,2013,,Custom Stand,974,pezdb
https://lh5.googleusercontent.com/-cPeC_WcmcME/U1GX7mn9FXI/AAAAAAAADCw/jkoCb1dGdog/w411-h548-no/DSCF0027.JPG,Cookie Monster,Crystal 35th Anniversary Edition,Sesame Street,Television,Blue,4.9,Hungary,1,No,USA,2005,2013,,Custom Stand,975,pezdb
https://lh4.googleusercontent.com/-HaAPAWXMN04/U1GX8hBse5I/AAAAAAAADC4/DBY45uSm1kw/w411-h548-no/DSCF0028.JPG,Elmo,Crystal 35th Anniversary Edition,Sesame Street,Television,Orange,4.9,Slovenia,5,No,USA,2005,2013,,Custom Stand,976,pezdb
https://lh6.googleusercontent.com/-ioxTP_X1-LA/U1Gx9gDmBTI/AAAAAAAADFI/gM2dL0meEZ0/w411-h548-no/DSCF0001.JPG,Wonder Woman,Raised Star,Superheroes,Comics,Red,3.9,Austria,3,Thin,USA,1981,2013,,,977,pezdb
https://lh4.googleusercontent.com/-B0L-cJvcJwg/U1Gx9iDg6HI/AAAAAAAADFQ/dCEP6DrCE4I/w411-h548-no/DSCF0002.JPG,Spiderman,"Version A, small head with removable eyes; no web lines on back of head",Superheroes,Comics,Red,3.9,Hong Kong,7,Thin,USA,1978,2013,,,978,pezdb
https://lh6.googleusercontent.com/-d_M4hv0Vzxw/U1Gx9av_XzI/AAAAAAAADFE/m0GV1KS4gUk/w411-h548-no/DSCF0003.JPG,Peter Pez,"No print on hat, green eyebrows",Clowns,Circus,Neon Yellow,3.9,Yugoslavia,None,Thin,USA,1993,2013,,Red candy button,979,pezdb
https://lh6.googleusercontent.com/-wVVnH9d2Qik/U1Gx_6epdaI/AAAAAAAADFc/4ZSf7XsQnZk/w411-h548-no/DSCF0004.JPG,Speedy Gonzales,,Looney Tunes,Cartoons,Green,3.9,Austria,8,Yes,USA,1978,2013,,,980,pezdb
https://lh4.googleusercontent.com/-ge0pL5Ot1H8/U1GyAFSyRxI/AAAAAAAADFg/ciog4It6vO0/w411-h548-no/DSCF0005.JPG,Psychedelic Flower,"Limited edition remake; Pink flower, green eye",,Pez Originals,Orange,4.9,Hungary,1,No,USA,1999,2013,,,981,pezdb
https://lh6.googleusercontent.com/-khaqaHcC8tg/U1GyA0DJLqI/AAAAAAAADFo/Sw8sZcpGdTw/w411-h548-no/DSCF0006.JPG,Mystical Crystal Ball,Clear with yellow stars,,Pez Originals,Purple,4.9,Hungary,1,No,USA,2002,2013,,,982,pezdb
https://lh4.googleusercontent.com/-rjfvMAV63mA/U1GyBhRgZfI/AAAAAAAADFw/AhuERR_RPDA/w411-h548-no/DSCF0007.JPG,C-3PO,Limited Edition gold version,Star Wars,Movies,Gold,4.9,Hungary,1,No,USA,2003,2013,,Custom stand,983,pezdb
https://lh3.googleusercontent.com/-593tPowLnFI/U1GyCAYhr8I/AAAAAAAADF4/YQy--nER8FI/w411-h548-no/DSCF0009.JPG,Darth Vader,Limited Edition crystal version,Star Wars,Movies,Black,4.9,Slovenia,5,No,USA,2003,2013,,Custom stand,984,pezdb
https://lh4.googleusercontent.com/-biukmNzuNdY/U1GyDZ6xBOI/AAAAAAAADGE/2dPIWNJ2fZw/w411-h548-no/DSCF0010.JPG,University of Florida Football,,Football,Sports,Carmel Brown,5.9,China,6,Yes,USA,2006,2013,1 MOC,,985,pezdb
https://lh4.googleusercontent.com/-K-tK5lDZA6M/U1GyDy2HV1I/AAAAAAAADGI/UuJqi9dzW1Q/w411-h548-no/DSCF0011.JPG,University of Michigan Football,,Football,Sports,Blue,4.9,Hungary,1,Yes,USA,2006,2013,,,986,pezdb
https://lh3.googleusercontent.com/-xyilFR9UC8g/U1GyFaPc9lI/AAAAAAAADGY/haYHNjFi5_Q/w411-h548-no/DSCF0012.JPG,University of Texas Football,,Football,Sports,Carmel Brown,5.9,China,6,Yes,USA,2006,2013,,,987,pezdb
https://lh4.googleusercontent.com/-uXP1XFty_7M/U1GyFR2RtiI/AAAAAAAADGc/ufAzliC9xFI/w411-h548-no/DSCF0013.JPG,University of Alabama Football,,Football,Sports,Red,5.9,Hungary,1,Yes,USA,2006,2013,,,988,pezdb
https://lh6.googleusercontent.com/-cQvpexGXsHo/U1GyFiiyohI/AAAAAAAADGg/nS7_UQlPLxE/w411-h548-no/DSCF0014.JPG,Florida State Football,,Football,Sports,Black,5.9,China,6,Yes,USA,2006,2013,,,989,pezdb
https://lh5.googleusercontent.com/-U_jVcSnAnKE/U1GyHVzK_vI/AAAAAAAADGo/hyIniFlQJbU/w411-h548-no/DSCF0015.JPG,Boise State Football,,Football,Sports,Blue,5.9,China,6,Yes,USA,2011,2013,,,990,pezdb
https://lh3.googleusercontent.com/-bKq1ROqy1w4/U1GyIKxNUgI/AAAAAAAADHA/CS4uoPISt40/w411-h548-no/DSCF0016.JPG,Texas A&M Football,,Football,Sports,Black,5.9,China,6,Yes,USA,2011,2013,,,991,pezdb
https://lh6.googleusercontent.com/-ikLcg650NjQ/U1GyIEIobOI/AAAAAAAADGw/uzZw5QZsliM/w411-h548-no/DSCF0017.JPG,University of Hawaii Football,,Football,Sports,Olive Green,5.9,China,6,Yes,USA,2011,2013,,,992,pezdb
https://lh3.googleusercontent.com/-OojrK2pIu94/U1GyI2YOGlI/AAAAAAAADG8/fWptl2NR-Xs/w411-h548-no/DSCF0018.JPG,LSU Tigers Football,,Football,Sports,Black,5.9,Hungary,1,Yes,USA,2009,2013,,,993,pezdb
https://lh5.googleusercontent.com/-dIU8jCTWPTc/U1GyKBXHzhI/AAAAAAAADHI/diigdv_Q23U/w411-h548-no/DSCF0019.JPG,Missouri Tigers Football,,Football,Sports,Black,5.9,China,6,Yes,USA,2009,2013,,,994,pezdb
https://lh4.googleusercontent.com/-v0RssMxPqSM/U1GyLRiBo9I/AAAAAAAADHc/TIOc0F8MSVQ/w411-h548-no/DSCF0020.JPG,Arkansas Razorbacks Football,,Football,Sports,Black,5.9,China,6,Yes,USA,2009,2013,,,995,pezdb
https://lh3.googleusercontent.com/-yhuPqKytOgk/U1GyLaLYpaI/AAAAAAAADHU/6SoDYPIYfkw/w411-h548-no/DSCF0021.JPG,University of North Carolina Football,,Football,Sports,Pale Blue,5.9,China,6,Yes,USA,2008,2013,,,996,pezdb
https://lh5.googleusercontent.com/-dpn_fQUdugo/U1GyL9FEkxI/AAAAAAAADHg/fZYMDqTc4_w/w411-h548-no/DSCF0022.JPG,University of Washington Football,,Football,Sports,Dark Purple,5.9,China,6,Yes,USA,2008,2013,,,997,pezdb
https://lh4.googleusercontent.com/-liFT7L8PRv4/U1GyNhHoRlI/AAAAAAAADH4/EiNFc875gJA/w411-h548-no/DSCF0023.JPG,Washington State Football,,Football,Sports,Red,5.9,China,6,Yes,USA,2008,2013,,,998,pezdb
https://lh6.googleusercontent.com/-V_CMigxJ2Gk/U1GyOMTsv_I/AAAAAAAADH8/mVJ9Dlxo6Uk/w411-h548-no/DSCF0024.JPG,University of Nebraska Football,,Football,Sports,Red,5.9,Hungary,1,Yes,USA,2008,2013,,,999,pezdb
https://lh6.googleusercontent.com/-vS9H5B4VhCU/U1GyOKNkPLI/AAAAAAAADHs/3ZxEgGSVh98/w411-h548-no/DSCF0025.JPG,Notre Dame Football,,Football,Sports,Green,5.9,Hungary,1,Yes,USA,2007,2013,,,1000,pezdb
https://lh6.googleusercontent.com/-2NFjUlnEX38/U1GyOyP1umI/AAAAAAAADII/aQ2ziKuBWLA/w411-h548-no/DSCF0026.JPG,Ohio State Football,,Football,Sports,Red,7.5,China,6,Yes,USA,2007,2013,,,1001,pezdb
https://lh3.googleusercontent.com/-7BUQZ3hWdjU/U1GyPkE3egI/AAAAAAAADIE/W3_GUKLK2yM/w411-h548-no/DSCF0027.JPG,Ohio State Buckeyes Football,Brutus Logo,Football,Sports,Red,7.5,China,6,Yes,USA,2012,2013,,,1002,pezdb
https://lh3.googleusercontent.com/-VyUxnnQuy_w/U1GyRN4VNRI/AAAAAAAADIg/pm5WognI7Fc/w411-h548-no/DSCF0028.JPG,Brigham Young University Football,,Football,Sports,Green,5.9,Hungary,1,Yes,USA,2010,2013,,,1003,pezdb
https://lh6.googleusercontent.com/-xZRDahOO50M/U1GyRArIbmI/AAAAAAAADIY/WBPvAC-dbqM/w411-h548-no/DSCF0029.JPG,NHL Goalie Mask,"Black ""Ice"" version; printed stem",Hockey,Sports,Silver,5.9,China,6,Yes,Canada,2011,2013,,,1004,pezdb
https://lh3.googleusercontent.com/-2FZg7pAOO88/U1GyRuqnIoI/AAAAAAAADIc/_a1eMiiZ2lA/w411-h548-no/DSCF0030.JPG,NHL Goalie Mask,"Red ""Fire"" version; printed stem",Hockey,Sports,Black,5.9,China,6,Yes,Canada,2011,2013,,,1005,pezdb
https://lh6.googleusercontent.com/-pOHJY1bsWlk/U1GyTL0svEI/AAAAAAAADIs/U42Bda6bu7I/w411-h548-no/DSCF0031.JPG,Toronto Maple Leafs Stanley Cup,Printed stem,Hockey,Sports,White,7.5,China,6,Yes,Canada,2012,2013,,,1006,pezdb
https://lh5.googleusercontent.com/-cIQjj7__tDQ/U1GyUhIZBCI/AAAAAAAADJE/HJvl2AM0nxU/w411-h548-no/DSCF0032.JPG,Ohio State Basketball,,Basketball,Sports,Red,5.9,China,6,Yes,USA,2008,2013,,,1007,pezdb
https://lh3.googleusercontent.com/-BTkrp-Vp7OM/U1GyT91iePI/AAAAAAAADI0/qWmJX-gz9rE/w411-h548-no/DSCF0033.JPG,UCONN Huskies Basketball,,Basketball,Sports,Navy Blue,5.9,Hungary,1,Yes,USA,2010,2013,,,1008,pezdb
https://lh3.googleusercontent.com/-Iljrxih7-JQ/U1GyUZ7Au7I/AAAAAAAADI8/AJN9nbbqcFg/w411-h548-no/DSCF0034.JPG,FIFA World Cup Soccer Ball,,Soccer,Sports,White,5.9,Hungary,1,Yes,Europe,2010,2013,,,1009,pezdb
https://lh4.googleusercontent.com/-8Nva0cD4KGo/U1GyVJRuNMI/AAAAAAAADJI/hK-yMUcVOXg/w411-h548-no/DSCF0035.JPG,FIFA World Cup Soccer Ball,,Soccer,Sports,Blue,5.9,Hungary,1,Yes,Europe,2010,2013,,,1010,pezdb
https://lh6.googleusercontent.com/-Jiap3tEVe2Y/U1GyWNtUqzI/AAAAAAAADJg/vZeJulRZC8w/w411-h548-no/DSCF0036.JPG,FIFA World Cup Soccer Ball,,Soccer,Sports,Red,5.9,Hungary,1,Yes,Europe,2010,2013,,,1011,pezdb
https://lh5.googleusercontent.com/-Mhs6FTpcxCw/U1GyW62AZbI/AAAAAAAADJY/KRw0u4Em-a8/w411-h548-no/DSCF0037.JPG,Chicagoland,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2010,2013,,,1012,pezdb
https://lh6.googleusercontent.com/-ft4aWehO460/U1GyXUGzJTI/AAAAAAAADJc/_IM58JfBpak/w411-h548-no/DSCF0038.JPG,Phoenix,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2010,2013,,,1013,pezdb
https://lh4.googleusercontent.com/-2yA4TT999XI/U1GyX8hbIOI/AAAAAAAADJo/sRgLRQaeMZ4/w411-h548-no/DSCF0039.JPG,Daytona 500,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2008,2013,1 MIP (part of helmet/hauler set),,1014,pezdb
https://lh4.googleusercontent.com/-N3liwkMgS4U/U1GyZR692MI/AAAAAAAADKA/nDUAHS1hG_0/w411-h548-no/DSCF0040.JPG,All-Star Race,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2008,2013,,,1015,pezdb
https://lh6.googleusercontent.com/-zjCutSViR_E/U1GyZyzhTsI/AAAAAAAADJ0/udLwTC0Bd1g/w411-h548-no/DSCF0041.JPG,Darlington,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2009,2013,,,1016,pezdb
https://lh4.googleusercontent.com/-F9Sf2GtVFYM/U1GyaMfq1fI/AAAAAAAADJ4/2kkQHcsuD4o/w411-h548-no/DSCF0042.JPG,Daytona,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2009,2013,,,1017,pezdb
https://lh3.googleusercontent.com/-d8x5i_RgCjk/U1Gyc-oKMnI/AAAAAAAADKQ/CKgm3uBgVqE/w411-h548-no/DSCF0043.JPG,Talladega,,NASCAR Track Helmet,Sports,Black,5.9,China,6,Yes,USA,2009,2013,,,1018,pezdb
https://lh4.googleusercontent.com/-KxW9l7avL6c/U1GycUEtkPI/AAAAAAAADKY/nWnLnU2kd0E/w411-h548-no/DSCF0044.JPG,Tony Logano,,NASCAR Driver Helmet,Sports,Black,5.9,China,6,Yes,USA,2009,2013,,Also have Daytona 500 Hauler pez MIB as part of helmet/hauler set,1019,pezdb
https://lh3.googleusercontent.com/-hmDiLeAKl10/U1GycioXVuI/AAAAAAAADKM/1sY4R3SMo6A/w411-h548-no/DSCF0045.JPG,Dale Earnhardt Jr #8,,NASCAR Driver Helmet,Sports,Red,5.9,China,6,Yes,USA,2007,2013,,,1020,pezdb
https://lh5.googleusercontent.com/--vnUQOku5i0/U1GyepxFeUI/AAAAAAAADKk/Ba7t344cSUU/w411-h548-no/DSCF0046.JPG,Jimmy Johnson,,NASCAR Driver Helmet,Sports,Royal Blue,5.9,China,6,Yes,USA,2007,2013,,,1021,pezdb
https://lh4.googleusercontent.com/-2kLnkYPF9Hw/U1Gye7KLGtI/AAAAAAAADKo/Avm6TY-QotY/w411-h548-no/DSCF0047.JPG,Dale Earnhardt Jr #88,National Guard logo,NASCAR Driver Helmet,Sports,Royal Blue,5.9,China,6,Yes,USA,2008,2013,,,1022,pezdb
https://lh6.googleusercontent.com/-IrjcG1IGtJ4/U1GyfU33IPI/AAAAAAAADKw/lrfY5lFbeCE/w411-h548-no/DSCF0048.JPG,Carl Edwards,Office Depot logo,NASCAR Driver Helmet,Sports,Black,5.9,China,6,Yes,USA,2008,2013,,,1023,pezdb
https://lh3.googleusercontent.com/-jVeCw-98-3k/U1Gyg4OmVqI/AAAAAAAADK8/wSlH6xjMyns/w411-h548-no/DSCF0049.JPG,Jeff Gordon,Dupont logo,NASCAR Driver Helmet,Sports,Blue,5.9,China,6,Yes,USA,2005,2013,,,1024,pezdb
https://lh3.googleusercontent.com/-sgO1vu1xEK8/U1GyhegYrSI/AAAAAAAADLA/zhNHuO9cN_E/w411-h548-no/DSCF0050.JPG,Cincinnati Reds Baseball Cap,,MLB Baseball Caps,Sports,Black,7.5,Hungary,1,Yes,USA,2013,2013,,,1025,pezdb
https://lh4.googleusercontent.com/-QKOCbPwiG4Q/U1GyhtBwOUI/AAAAAAAADLI/9HxS5hqITiw/w411-h548-no/DSCF0051.JPG,Cleveland Indians Baseball Cap,,MLB Baseball Caps,Sports,Red,7.5,Hungary,1,Yes,USA,2013,2013,,,1026,pezdb
https://lh4.googleusercontent.com/-GOBBahVZm6k/U1Gyi_xrchI/AAAAAAAADLU/CrF_lOhdCcE/w411-h548-no/DSCF0052.JPG,Colorado Rockies Baseball Cap,,MLB Baseball Caps,Sports,Silver,7.5,Hungary,1,Yes,USA,2013,2013,,,1027,pezdb
https://lh5.googleusercontent.com/-QIq2D08KNY0/U1GyjF4ndFI/AAAAAAAADLc/zO9U8aCyNX8/w411-h548-no/DSCF0053.JPG,Houston Astros Baseball Cap,,MLB Baseball Caps,Sports,Carmel Brown,7.5,Hungary,1,Yes,USA,2013,2013,,,1028,pezdb
https://lh3.googleusercontent.com/-MjnGbnmWUOc/U1GyjYDQzsI/AAAAAAAADLg/_bewTy3NcPM/w411-h548-no/DSCF0054.JPG,San Francisco Giants Baseball,Logo version,MLB Baseballs,Sports,Orange,5.9,China,6,Yes,USA,2008,2013,,,1029,pezdb
https://lh4.googleusercontent.com/-tsVQsAqqmeE/U1GykieAxmI/AAAAAAAADLo/cWUBKHKOZS0/w411-h548-no/DSCF0055.JPG,New York Mets Baseball,Logo version,MLB Baseballs,Sports,Royal Blue,5.9,China,6,Yes,USA,2008,2013,,,1030,pezdb
https://lh3.googleusercontent.com/-SA_yS80MFn0/U1GylNBluAI/AAAAAAAADLw/akwLLUEHaQ8/w411-h548-no/DSCF0056.JPG,Boston Red Sox Baseball,Logo version,MLB Baseballs,Sports,Dark Blue,5.9,China,6,Yes,USA,2008,2013,,,1031,pezdb
https://lh4.googleusercontent.com/-qAHUapCc5H4/U1GylSY1HWI/AAAAAAAADME/ERCzWFwktgE/w411-h548-no/DSCF0057.JPG,Detroit Lions Baseball,Logo version,MLB Baseballs,Sports,Orange,5.9,China,6,Yes,USA,2008,2013,,,1032,pezdb
https://lh3.googleusercontent.com/-T81I-BocdYs/U1GymAdB2fI/AAAAAAAADL8/VAXpip2Rt3g/w411-h548-no/DSCF0058.JPG,Baltimore Orioles Baseball,Logo version,MLB Baseballs,Sports,Dark Green,5.9,China,6,Yes,USA,2008,2013,,,1033,pezdb
https://lh5.googleusercontent.com/-voggUNB02rE/U1GympiBONI/AAAAAAAADMI/usM3BnDcnpY/w411-h548-no/DSCF0059.JPG,St. Louis Cardinals Baseball,Logo version,MLB Baseballs,Sports,Red,5.9,China,6,Yes,USA,2008,2013,,,1034,pezdb
https://lh5.googleusercontent.com/-3IiMKY-bhRg/U1Gynwq0hsI/AAAAAAAADMQ/bqFcWbPms5Q/w411-h548-no/DSCF0060.JPG,Cleveland Indians Baseball,Logo version,MLB Baseballs,Sports,Dark Blue,5.9,China,6,Yes,USA,2008,2013,,,1035,pezdb
https://lh3.googleusercontent.com/-9v1ZW4V9oqg/U1GyoXTs7SI/AAAAAAAADMc/uMFaXTDU2hY/w411-h548-no/DSCF0061.JPG,Boston Red Sox Baseball,"""B"" logo version",MLB Baseballs,Sports,Dark Blue,7.5,China,6,Yes,USA,2009,2013,,,1036,pezdb
https://lh6.googleusercontent.com/-QzAVyoomnrc/U1GyoYJT3OI/AAAAAAAADMk/wB-lOsYi7eM/w411-h548-no/DSCF0062.JPG,Chicago Cubs Baseball,Bear logo version,MLB Baseballs,Sports,Blue,5.9,Hungary,1,Yes,USA,2009,2013,,,1037,pezdb
https://lh6.googleusercontent.com/-BSZVUHI_qnE/U1GypVVj96I/AAAAAAAADMo/C6UaE8kEA9g/w411-h548-no/DSCF0063.JPG,Pittsburgh Pirates Baseball,"""P"" logo version",MLB Baseballs,Sports,Red,5.9,China,6,Yes,USA,2009,2013,,,1038,pezdb
https://lh4.googleusercontent.com/-fA5V4th-hVQ/U1GyqYNFBYI/AAAAAAAADM0/W-Wzm-bkiiw/w411-h548-no/DSCF0064.JPG,Detroit Lions Baseball,Lion logo version,MLB Baseballs,Sports,Dark Blue,5.9,Hungary,1,Yes,USA,2009,2013,,,1039,pezdb
https://lh3.googleusercontent.com/-G4AHYZXZLZQ/U1Gyqu5_Q8I/AAAAAAAADM8/Rx8QtkKEk28/w411-h548-no/DSCF0065.JPG,Yankee Stadium Inaugural Season Baseball,,MLB Baseballs,Sports,Dark Blue,5.9,China,6,Yes,USA,2009,2013,,,1040,pezdb
